policy_id,policy_vrsn_no,customer_id,initial_start_date,start_date,end_date,next_renewal_date,cancellation_date,policy_status,premium_frequency,premium_amount,product,lob,coverages
84914609156,0001,176991898,2019-10-05,2019-10-05,2020-10-05,2020-10-05,,Inactive,12,287.77,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2110,2134,2151"
84914609156,0002,176991898,2019-10-05,2020-10-05,2021-10-05,2021-10-05,,Inactive,12,320.15,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2110,2122"
84914609156,0003,176991898,2019-10-05,2021-10-05,2022-10-05,2022-10-05,,Inactive,12,377.31,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2140,2163"
84914609156,0004,176991898,2019-10-05,2022-10-05,2023-10-05,2023-10-05,2023-10-05,Inactive,12,298.09,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2151"
90238424814,0001,191735233,2021-09-02,2021-09-02,2022-09-02,2022-09-02,,Inactive,12,837.40,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3120,3133,3152,3160"
90238424814,0002,191735233,2021-09-02,2022-09-02,2023-09-02,2023-09-02,,Inactive,12,788.36,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3120,3144"
90238424814,0003,191735233,2021-09-02,2023-09-02,2024-09-02,2024-09-02,,Inactive,1,565.74,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3102,3160"
90238424814,0004,191735233,2021-09-02,2024-09-02,2025-09-02,2025-09-02,,Inactive,6,595.29,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3102,3133"
90238424814,0005,191735233,2021-09-02,2025-09-02,2026-09-02,2026-09-02,2026-09-02,Inactive,12,601.51,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3102,3133,3152"
30283106959,0001,963177017,2021-12-24,2021-12-24,2022-12-24,2022-12-24,,Inactive,3,907.20,ΕΦΑΡΜ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2110"
30283106959,0002,963177017,2021-12-24,2022-12-24,2023-12-24,2023-12-24,,Inactive,12,754.23,ΕΦΑΡΜ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2110,2140,2151,2163"
30283106959,0003,963177017,2021-12-24,2023-12-24,2024-12-24,2024-12-24,,Inactive,12,171.99,ΕΦΑΡΜ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2110,2151"
46770845447,0001,456123459,2020-08-19,2020-08-19,2021-08-19,2021-08-19,,Inactive,12,994.28,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3133,3160"
46770845447,0002,456123459,2020-08-19,2021-08-19,2022-08-19,2022-08-19,,Inactive,12,790.53,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3120,3152,3160"
46770845447,0003,456123459,2020-08-19,2022-08-19,2023-08-19,2023-08-19,,Inactive,3,324.54,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3120,3144,3152"
46770845447,0004,456123459,2020-08-19,2023-08-19,2024-08-19,2024-08-19,,Inactive,12,645.83,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3160"
46770845447,0005,456123459,2020-08-19,2024-08-19,2025-08-19,2025-08-19,,Inactive,12,1225.59,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3160"
25266459020,0001,639044013,2022-09-09,2022-09-09,2023-09-09,2023-09-09,,Inactive,12,157.23,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2110,2122,2134,2151"
25266459020,0002,639044013,2022-09-09,2023-09-09,2024-09-09,2024-09-09,,Inactive,12,406.69,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2122,2134,2151,2163"
25266459020,0003,639044013,2022-09-09,2024-09-09,2025-09-09,2025-09-09,,Inactive,3,288.75,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2110,2151,2163"
11986056841,0001,440286655,2022-01-23,2022-01-23,2023-01-23,2023-01-23,,Inactive,6,687.44,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2122,2134"
55040371505,0001,865849745,2020-02-07,2020-02-07,2021-02-07,2021-02-07,,Inactive,12,341.36,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2122,2163"
55040371505,0002,865849745,2020-02-07,2021-02-07,2022-02-07,2022-02-07,,Inactive,3,514.38,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2122"
55040371505,0003,865849745,2020-02-07,2022-02-07,2023-02-07,2023-02-07,,Inactive,12,464.82,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2110,2134,2140"
55040371505,0004,865849745,2020-02-07,2023-02-07,2024-02-07,2024-02-07,,Inactive,12,248.54,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2122,2163"
55040371505,0005,865849745,2020-02-07,2024-02-07,2025-02-07,2025-02-07,,Inactive,6,226.31,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2140"
38357400952,0001,418766500,2023-07-05,2023-07-05,2024-07-05,2024-07-05,,Inactive,1,571.39,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3102,3111"
38357400952,0002,418766500,2023-07-05,2024-07-05,2025-07-05,2025-07-05,,Inactive,12,787.43,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3120,3144,3152"
38357400952,0003,418766500,2023-07-05,2025-07-05,2026-07-05,2026-07-05,,Inactive,12,244.75,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3144,3160"
38357400952,0004,418766500,2023-07-05,2026-07-05,2027-07-05,2027-07-05,,Active,12,480.33,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3111,3133,3160"
98008955266,0001,600543890,2020-07-18,2020-07-18,2021-07-18,2021-07-18,,Inactive,12,208.15,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2122,2134"
98008955266,0002,600543890,2020-07-18,2021-07-18,2022-07-18,2022-07-18,2022-07-18,Inactive,1,147.39,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2122,2151"
65078862958,0001,176313253,2024-07-09,2024-07-09,2025-07-09,2025-07-09,,Inactive,6,910.48,ΦΕΜΠΟ,ΠΥΡΟΣ,"1102,1133,1145,1162"
65078862958,0002,176313253,2024-07-09,2025-07-09,2026-07-09,2026-07-09,,Inactive,1,672.15,ΦΕΜΠΟ,ΠΥΡΟΣ,"1104,1145,1150"
65078862958,0003,176313253,2024-07-09,2026-07-09,2027-07-09,2027-07-09,,Active,12,498.18,ΦΕΜΠΟ,ΠΥΡΟΣ,"1104,1145,1150"
34110252834,0001,804726424,2020-12-30,2020-12-30,2021-12-30,2021-12-30,,Inactive,12,823.05,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3111,3144"
34110252834,0002,804726424,2020-12-30,2021-12-30,2022-12-30,2022-12-30,,Inactive,1,971.22,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3120"
34020536259,0001,528207709,2021-07-31,2021-07-31,2022-07-31,2022-07-31,,Inactive,3,726.79,ΕΚΑΤΑ,ΠΥΡΟΣ,"1110,1133,1150"
28245460137,0001,154302985,2021-06-19,2021-06-19,2022-06-19,2022-06-19,,Inactive,12,474.81,ΕΦΑΡΜ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2122,2151"
28245460137,0002,154302985,2021-06-19,2022-06-19,2023-06-19,2023-06-19,,Inactive,12,352.30,ΕΦΑΡΜ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2110,2122,2163"
31965779130,0001,718463783,2023-10-24,2023-10-24,2024-10-24,2024-10-24,,Inactive,12,533.85,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2110,2140,2163"
31965779130,0002,718463783,2023-10-24,2024-10-24,2025-10-24,2025-10-24,,Inactive,12,457.83,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2105,2110,2134"
31965779130,0003,718463783,2023-10-24,2025-10-24,2026-10-24,2026-10-24,,Inactive,3,496.11,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2151,2163"
31965779130,0004,718463783,2023-10-24,2026-10-24,2027-10-24,2027-10-24,2027-10-24,Inactive,12,276.68,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2122,2134,2151,2163"
16625883582,0001,982879492,2019-02-27,2019-02-27,2020-02-27,2020-02-27,,Inactive,12,453.95,ΕΦΑΡΜ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2105,2110,2140"
16625883582,0002,982879492,2019-02-27,2020-02-27,2021-02-27,2021-02-27,,Inactive,1,161.06,ΕΦΑΡΜ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2140,2151"
16625883582,0003,982879492,2019-02-27,2021-02-27,2022-02-27,2022-02-27,,Inactive,1,311.67,ΕΦΑΡΜ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2140"
16625883582,0004,982879492,2019-02-27,2022-02-27,2023-02-27,2023-02-27,,Inactive,1,298.11,ΕΦΑΡΜ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2110,2134,2140"
26454037504,0001,112975208,2023-08-07,2023-08-07,2024-08-07,2024-08-07,,Inactive,1,834.33,ΕΚΑΤΑ,ΠΥΡΟΣ,"1121,1145"
26454037504,0002,112975208,2023-08-07,2024-08-07,2025-08-07,2025-08-07,,Inactive,6,469.75,ΕΚΑΤΑ,ΠΥΡΟΣ,"1102,1150,1162"
26454037504,0003,112975208,2023-08-07,2025-08-07,2026-08-07,2026-08-07,,Active,12,308.87,ΕΚΑΤΑ,ΠΥΡΟΣ,"1102,1121"
56870142560,0001,925241208,2020-03-02,2020-03-02,2021-03-02,2021-03-02,,Inactive,3,526.07,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2110,2140,2151"
56870142560,0002,925241208,2020-03-02,2021-03-02,2022-03-02,2022-03-02,,Inactive,12,216.78,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2110,2140"
56870142560,0003,925241208,2020-03-02,2022-03-02,2023-03-02,2023-03-02,,Inactive,12,385.63,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2105,2134,2163"
86985168675,0001,108900482,2023-03-30,2023-03-30,2024-03-30,2024-03-30,,Inactive,1,305.74,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3144,3160"
86985168675,0002,108900482,2023-03-30,2024-03-30,2025-03-30,2025-03-30,,Inactive,6,669.74,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3152"
86985168675,0003,108900482,2023-03-30,2025-03-30,2026-03-30,2026-03-30,,Inactive,12,583.93,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3111,3144,3152"
86985168675,0004,108900482,2023-03-30,2026-03-30,2027-03-30,2027-03-30,,Active,6,617.57,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3160"
20788760862,0001,863294682,2022-03-02,2022-03-02,2023-03-02,2023-03-02,,Inactive,12,967.02,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3133,3144"
20788760862,0002,863294682,2022-03-02,2023-03-02,2024-03-02,2024-03-02,,Inactive,12,793.98,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3120,3160"
20788760862,0003,863294682,2022-03-02,2024-03-02,2025-03-02,2025-03-02,2025-03-02,Inactive,12,858.62,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3152,3160"
30112506300,0001,880391509,2025-01-18,2025-01-18,2026-01-18,2026-01-18,,Inactive,12,214.56,ΦΚΑΤΚ,ΠΥΡΟΣ,"1104,1133"
30112506300,0002,880391509,2025-01-18,2026-01-18,2027-01-18,2027-01-18,,Active,3,890.57,ΦΚΑΤΚ,ΠΥΡΟΣ,"1101,1102,1121,1150"
25480634712,0001,176079368,2019-09-02,2019-09-02,2020-09-02,2020-09-02,,Inactive,6,1229.23,ΕΚΑΤΑ,ΠΥΡΟΣ,"1104,1145,1150"
25480634712,0002,176079368,2019-09-02,2020-09-02,2021-09-02,2021-09-02,,Inactive,12,475.84,ΕΚΑΤΑ,ΠΥΡΟΣ,"1110,1162"
25480634712,0003,176079368,2019-09-02,2021-09-02,2022-09-02,2022-09-02,,Inactive,12,653.08,ΕΚΑΤΑ,ΠΥΡΟΣ,"1150,1162"
25480634712,0004,176079368,2019-09-02,2022-09-02,2023-09-02,2023-09-02,,Inactive,12,1104.27,ΕΚΑΤΑ,ΠΥΡΟΣ,"1101,1102,1121"
25480634712,0005,176079368,2019-09-02,2023-09-02,2024-09-02,2024-09-02,,Inactive,12,1516.99,ΕΚΑΤΑ,ΠΥΡΟΣ,"1101,1102,1150"
99455451470,0001,807098071,2020-01-04,2020-01-04,2021-01-04,2021-01-04,,Inactive,12,181.69,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3120,3152,3160"
99455451470,0002,807098071,2020-01-04,2021-01-04,2022-01-04,2022-01-04,,Inactive,6,511.90,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3111,3152"
99455451470,0003,807098071,2020-01-04,2022-01-04,2023-01-04,2023-01-04,,Inactive,6,223.55,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3120,3133,3152,3160"
99455451470,0004,807098071,2020-01-04,2023-01-04,2024-01-04,2024-01-04,,Inactive,12,211.67,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3144"
99455451470,0005,807098071,2020-01-04,2024-01-04,2025-01-04,2025-01-04,,Inactive,1,405.16,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3133,3144,3160"
66981159590,0001,516634669,2022-11-07,2022-11-07,2023-11-07,2023-11-07,,Inactive,12,196.35,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2110,2163"
66981159590,0002,516634669,2022-11-07,2023-11-07,2024-11-07,2024-11-07,,Inactive,1,107.90,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2122,2151,2163"
19574117177,0001,853640799,2019-01-23,2019-01-23,2020-01-23,2020-01-23,,Inactive,3,197.54,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3111,3160"
13946452529,0001,372217884,2023-08-26,2023-08-26,2024-08-26,2024-08-26,,Inactive,1,256.21,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2110,2122,2134,2151"
13946452529,0002,372217884,2023-08-26,2024-08-26,2025-08-26,2025-08-26,,Inactive,3,175.94,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2140,2151,2163"
13946452529,0003,372217884,2023-08-26,2025-08-26,2026-08-26,2026-08-26,,Inactive,12,147.01,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2122,2140"
13946452529,0004,372217884,2023-08-26,2026-08-26,2027-08-26,2027-08-26,,Active,1,484.22,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2105,2122,2163"
91668054327,0001,463951903,2020-11-19,2020-11-19,2021-11-19,2021-11-19,,Inactive,1,658.28,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3111,3120"
91668054327,0002,463951903,2020-11-19,2021-11-19,2022-11-19,2022-11-19,,Inactive,12,555.68,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3144,3152,3160"
91668054327,0003,463951903,2020-11-19,2022-11-19,2023-11-19,2023-11-19,,Inactive,6,457.87,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3120,3160"
91668054327,0004,463951903,2020-11-19,2023-11-19,2024-11-19,2024-11-19,,Inactive,12,188.28,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3111,3144,3152"
87601392332,0001,245515532,2020-11-21,2020-11-21,2021-11-21,2021-11-21,,Inactive,6,206.42,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3111,3152,3160"
87601392332,0002,245515532,2020-11-21,2021-11-21,2022-11-21,2022-11-21,,Inactive,1,225.35,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3111,3144,3160"
87601392332,0003,245515532,2020-11-21,2022-11-21,2023-11-21,2023-11-21,2023-11-21,Inactive,1,466.69,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3133,3152"
88400944551,0001,938068335,2019-01-22,2019-01-22,2020-01-22,2020-01-22,,Inactive,3,509.76,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3111,3120,3133"
88400944551,0002,938068335,2019-01-22,2020-01-22,2021-01-22,2021-01-22,,Inactive,12,253.44,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3111,3133,3160"
69652032164,0001,108528744,2026-02-20,2026-02-20,2027-02-20,2027-02-20,2027-02-20,Inactive,12,764.79,ΦΕΜΠΟ,ΠΥΡΟΣ,"1104,1121"
15913480765,0001,394145207,2023-03-17,2023-03-17,2024-03-17,2024-03-17,,Inactive,3,1103.06,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3111,3160"
43626192317,0001,857891289,2023-07-02,2023-07-02,2024-07-02,2024-07-02,,Inactive,1,596.28,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2110,2134"
43626192317,0002,857891289,2023-07-02,2024-07-02,2025-07-02,2025-07-02,,Inactive,6,420.41,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2140,2151"
43626192317,0003,857891289,2023-07-02,2025-07-02,2026-07-02,2026-07-02,,Active,6,506.54,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2122,2134,2151"
64894767378,0001,139349032,2022-12-26,2022-12-26,2023-12-26,2023-12-26,,Inactive,6,545.75,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3144,3152,3160"
64894767378,0002,139349032,2022-12-26,2023-12-26,2024-12-26,2024-12-26,,Inactive,12,888.45,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3160"
11857007958,0001,528806777,2024-01-18,2024-01-18,2025-01-18,2025-01-18,,Inactive,12,652.18,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3111"
91065032769,0001,746745251,2022-02-17,2022-02-17,2023-02-17,2023-02-17,,Inactive,12,608.57,ΦΚΑΤΚ,ΠΥΡΟΣ,"1104,1121,1162"
96545029189,0001,344598792,2022-08-06,2022-08-06,2023-08-06,2023-08-06,,Inactive,1,609.94,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3120,3133"
96545029189,0002,344598792,2022-08-06,2023-08-06,2024-08-06,2024-08-06,,Inactive,12,399.60,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3152"
96545029189,0003,344598792,2022-08-06,2024-08-06,2025-08-06,2025-08-06,,Inactive,1,1648.50,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3133,3144,3152,3160"
96545029189,0004,344598792,2022-08-06,2025-08-06,2026-08-06,2026-08-06,,Inactive,6,861.67,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3111,3133"
96545029189,0005,344598792,2022-08-06,2026-08-06,2027-08-06,2027-08-06,,Active,1,1061.52,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3133,3144,3152"
48065466606,0001,176313253,2022-09-05,2022-09-05,2023-09-05,2023-09-05,,Inactive,1,1278.61,ΦΕΜΠΟ,ΠΥΡΟΣ,"1110,1133"
48065466606,0002,176313253,2022-09-05,2023-09-05,2024-09-05,2024-09-05,,Inactive,12,1000.38,ΦΕΜΠΟ,ΠΥΡΟΣ,"1102,1121,1150"
48065466606,0003,176313253,2022-09-05,2024-09-05,2025-09-05,2025-09-05,,Inactive,12,1144.32,ΦΕΜΠΟ,ΠΥΡΟΣ,"1110,1162"
41020290534,0001,940954626,2023-10-29,2023-10-29,2024-10-29,2024-10-29,,Inactive,3,791.53,ΕΦΑΡΜ,ΠΥΡΟΣ,"1101,1121,1145,1150"
41020290534,0002,940954626,2023-10-29,2024-10-29,2025-10-29,2025-10-29,,Inactive,1,909.57,ΕΦΑΡΜ,ΠΥΡΟΣ,"1101,1162"
41020290534,0003,940954626,2023-10-29,2025-10-29,2026-10-29,2026-10-29,,Inactive,1,254.12,ΕΦΑΡΜ,ΠΥΡΟΣ,"1150,1162"
41020290534,0004,940954626,2023-10-29,2026-10-29,2027-10-29,2027-10-29,2027-10-29,Inactive,6,588.79,ΕΦΑΡΜ,ΠΥΡΟΣ,"1102,1133,1145,1162"
60335198660,0001,185235770,2023-11-06,2023-11-06,2024-11-06,2024-11-06,,Inactive,12,1629.03,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3152"
60335198660,0002,185235770,2023-11-06,2024-11-06,2025-11-06,2025-11-06,,Inactive,6,882.25,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3102,3133,3152"
18870102957,0001,591965340,2020-02-22,2020-02-22,2021-02-22,2021-02-22,,Inactive,12,263.41,ΦΕΜΠΟ,ΠΥΡΟΣ,"1102,1110,1150"
18870102957,0002,591965340,2020-02-22,2021-02-22,2022-02-22,2022-02-22,,Inactive,12,284.28,ΦΕΜΠΟ,ΠΥΡΟΣ,"1104,1145"
18870102957,0003,591965340,2020-02-22,2022-02-22,2023-02-22,2023-02-22,,Inactive,12,461.73,ΦΕΜΠΟ,ΠΥΡΟΣ,"1104,1110,1133"
20211937627,0001,382733673,2024-03-10,2024-03-10,2025-03-10,2025-03-10,,Inactive,12,1017.94,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3120,3144,3152,3160"
57642038783,0001,711815154,2022-05-27,2022-05-27,2023-05-27,2023-05-27,,Inactive,6,103.41,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2122,2134,2163"
57642038783,0002,711815154,2022-05-27,2023-05-27,2024-05-27,2024-05-27,,Inactive,12,273.10,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2105,2110"
57642038783,0003,711815154,2022-05-27,2024-05-27,2025-05-27,2025-05-27,,Inactive,1,202.89,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2110,2122,2134"
71544937662,0001,963468043,2025-05-02,2025-05-02,2026-05-02,2026-05-02,,Inactive,12,374.80,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2110,2134"
71544937662,0002,963468043,2025-05-02,2026-05-02,2027-05-02,2027-05-02,,Active,12,443.25,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2122,2134,2163"
57261820688,0001,643366926,2024-01-23,2024-01-23,2025-01-23,2025-01-23,,Inactive,12,119.55,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3120,3152"
57261820688,0002,643366926,2024-01-23,2025-01-23,2026-01-23,2026-01-23,,Inactive,3,353.70,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3111,3120,3133"
57261820688,0003,643366926,2024-01-23,2026-01-23,2027-01-23,2027-01-23,2027-01-23,Inactive,12,125.46,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3102,3144,3152"
66396212031,0001,958808579,2020-04-04,2020-04-04,2021-04-04,2021-04-04,,Inactive,12,876.32,ΕΚΑΤΑ,ΠΥΡΟΣ,"1102,1121,1150,1162"
30389635029,0001,761939137,2021-06-19,2021-06-19,2022-06-19,2022-06-19,,Inactive,12,857.43,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3133,3144"
30389635029,0002,761939137,2021-06-19,2022-06-19,2023-06-19,2023-06-19,,Inactive,1,849.87,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3111,3120,3133"
30389635029,0003,761939137,2021-06-19,2023-06-19,2024-06-19,2024-06-19,,Inactive,12,975.81,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3111,3120,3152,3160"
52968632561,0001,727173426,2021-02-23,2021-02-23,2022-02-23,2022-02-23,,Inactive,12,280.86,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3144,3160"
52968632561,0002,727173426,2021-02-23,2022-02-23,2023-02-23,2023-02-23,,Inactive,12,377.77,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3120,3144,3152,3160"
52968632561,0003,727173426,2021-02-23,2023-02-23,2024-02-23,2024-02-23,,Inactive,12,642.87,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3111,3120,3152,3160"
52968632561,0004,727173426,2021-02-23,2024-02-23,2025-02-23,2025-02-23,,Inactive,12,655.19,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3111,3144,3152"
